product_id,store_id,stock_on_hand,reorder_level,last_updated
1334,53,198,62,2026-03-13 11:27:51.345073
1334,82,361,38,2026-03-13 11:27:51.345076
1335,30,205,97,2026-03-13 11:27:51.345107
1335,51,27,28,2026-03-13 11:27:51.345110
1335,41,121,98,2026-03-13 11:27:51.345113
1335,91,416,23,2026-03-13 11:27:51.345116
1335,22,411,97,2026-03-13 11:27:51.345125
1336,44,380,73,2026-03-13 11:27:51.345157
1336,36,21,39,2026-03-13 11:27:51.345160
1336,78,76,92,2026-03-13 11:27:51.345163
1336,68,270,48,2026-03-13 11:27:51.345166
1336,28,373,57,2026-03-13 11:27:51.345170
1337,61,294,89,2026-03-13 11:27:51.345201
1337,98,388,99,2026-03-13 11:27:51.345204
1337,96,138,55,2026-03-13 11:27:51.345207
1337,99,483,40,2026-03-13 11:27:51.345210
1337,25,64,56,2026-03-13 11:27:51.345213
1338,65,118,78,2026-03-13 11:27:51.345245
1338,98,217,88,2026-03-13 11:27:51.345248
1338,43,352,44,2026-03-13 11:27:51.345251
1338,28,445,48,2026-03-13 11:27:51.345254
1338,67,491,39,2026-03-13 11:27:51.345257
1339,93,353,46,2026-03-13 11:27:51.345291
1339,17,144,34,2026-03-13 11:27:51.345294
1339,32,29,78,2026-03-13 11:27:51.345297
1339,25,53,92,2026-03-13 11:27:51.345300
1339,24,491,43,2026-03-13 11:27:51.345303
1340,44,496,26,2026-03-13 11:27:51.345335
1340,56,117,100,2026-03-13 11:27:51.345338
1340,82,310,77,2026-03-13 11:27:51.345341
1340,71,58,63,2026-03-13 11:27:51.345344
1340,75,350,45,2026-03-13 11:27:51.345347
1341,40,170,11,2026-03-13 11:27:51.345379
1341,23,330,24,2026-03-13 11:27:51.345382
1341,12,120,62,2026-03-13 11:27:51.345385
1341,3,444,17,2026-03-13 11:27:51.345388
1341,28,249,66,2026-03-13 11:27:51.345391
1342,27,365,23,2026-03-13 11:27:51.345422
1342,4,19,86,2026-03-13 11:27:51.345425
1342,97,302,21,2026-03-13 11:27:51.345428
1342,34,255,76,2026-03-13 11:27:51.345431
1342,49,362,21,2026-03-13 11:27:51.345434
1343,16,428,10,2026-03-13 11:27:51.345464
1343,15,1,65,2026-03-13 11:27:51.345467
1343,85,140,21,2026-03-13 11:27:51.345470
1343,50,216,22,2026-03-13 11:27:51.345473
1343,74,49,27,2026-03-13 11:27:51.345476
1344,83,491,89,2026-03-13 11:27:51.345507
1344,29,183,69,2026-03-13 11:27:51.345510
1344,84,290,81,2026-03-13 11:27:51.345516
1344,10,45,21,2026-03-13 11:27:51.345519
1344,54,315,22,2026-03-13 11:27:51.345522
1345,77,85,79,2026-03-13 11:27:51.345553
1345,61,440,35,2026-03-13 11:27:51.345556
1345,62,72,36,2026-03-13 11:27:51.345559
1345,8,470,87,2026-03-13 11:27:51.345562
1345,15,412,14,2026-03-13 11:27:51.345565
1346,71,241,68,2026-03-13 11:27:51.345607
1346,35,45,72,2026-03-13 11:27:51.345610
1346,53,73,17,2026-03-13 11:27:51.345613
1346,87,286,29,2026-03-13 11:27:51.345616
1346,13,127,93,2026-03-13 11:27:51.345619
1347,99,313,73,2026-03-13 11:27:51.345651
1347,24,86,81,2026-03-13 11:27:51.345654
1347,25,366,23,2026-03-13 11:27:51.345657
1347,11,463,36,2026-03-13 11:27:51.345660
1347,15,-5,64,2026-03-13 11:27:51.345663
1348,20,299,50,2026-03-13 11:27:51.345694
1348,37,286,78,2026-03-13 11:27:51.345697
1348,9,413,29,2026-03-13 11:27:51.345700
1348,41,486,52,2026-03-13 11:27:51.345703
1348,51,107,61,2026-03-13 11:27:51.345706
1349,100,308,15,2026-03-13 11:27:51.345787
1349,72,484,70,2026-03-13 11:27:51.345790
1349,41,236,77,2026-03-13 11:27:51.345793
1349,44,223,55,2026-03-13 11:27:51.345796
1349,15,152,42,2026-03-13 11:27:51.345799
1350,26,84,62,2026-03-13 11:27:51.345831
1350,7,435,11,2026-03-13 11:27:51.345834
1350,71,401,18,2026-03-13 11:27:51.345837
1350,24,204,42,2026-03-13 11:27:51.345840
1350,51,223,68,2026-03-13 11:27:51.345843
1351,29,152,20,2026-03-13 11:27:51.345875
1351,62,267,32,2026-03-13 11:27:51.345878
1351,85,498,10,2026-03-13 11:27:51.345881
1351,93,64,18,2026-03-13 11:27:51.345884
1351,24,75,100,2026-03-13 11:27:51.345887
1352,61,60,22,2026-03-13 11:27:51.345920
1352,22,189,44,2026-03-13 11:27:51.345923
1352,41,388,82,2026-03-13 11:27:51.345927
1352,32,98,37,2026-03-13 11:27:51.345930
1352,43,61,58,2026-03-13 11:27:51.345933
1353,40,52,16,2026-03-13 11:27:51.345989
1353,7,332,28,2026-03-13 11:27:51.345992
1353,37,483,77,2026-03-13 11:27:51.345995
1353,57,447,26,2026-03-13 11:27:51.345998
1353,31,420,60,2026-03-13 11:27:51.346002
1354,71,396,81,2026-03-13 11:27:51.346041
1354,56,276,89,2026-03-13 11:27:51.346044
1354,83,399,40,2026-03-13 11:27:51.346047
1354,42,277,96,2026-03-13 11:27:51.346050
1354,68,445,22,2026-03-13 11:27:51.346053
1355,42,449,62,2026-03-13 11:27:51.346085
1355,13,192,53,2026-03-13 11:27:51.346088
1355,4,213,41,2026-03-13 11:27:51.346091
1355,86,201,28,2026-03-13 11:27:51.346094
1355,2,393,86,2026-03-13 11:27:51.346097
1356,77,412,74,2026-03-13 11:27:51.346128
1356,76,5,33,2026-03-13 11:27:51.346131
1356,69,24,66,2026-03-13 11:27:51.346134
1356,36,157,60,2026-03-13 11:27:51.346137
1356,52,175,58,2026-03-13 11:27:51.346140
1357,76,267,27,2026-03-13 11:27:51.346171
1357,16,128,18,2026-03-13 11:27:51.346174
1357,8,349,19,2026-03-13 11:27:51.346177
1357,17,396,94,2026-03-13 11:27:51.346180
1357,22,221,19,2026-03-13 11:27:51.346184
1358,49,343,97,2026-03-13 11:27:51.346215
1358,82,376,55,2026-03-13 11:27:51.346218
1358,14,403,83,2026-03-13 11:27:51.346221
1358,38,156,14,2026-03-13 11:27:51.346224
1358,91,200,56,2026-03-13 11:27:51.346227
1359,94,31,61,2026-03-13 11:27:51.346258
1359,7,9,85,2026-03-13 11:27:51.346260
1359,89,261,68,2026-03-13 11:27:51.346263
1359,56,176,32,2026-03-13 11:27:51.346266
1359,95,417,37,2026-03-13 11:27:51.346269
1360,54,306,74,2026-03-13 11:27:51.346302
1360,45,200,61,2026-03-13 11:27:51.346305
1360,76,267,64,2026-03-13 11:27:51.346308
1360,90,402,36,2026-03-13 11:27:51.346311
1360,27,271,80,2026-03-13 11:27:51.346314
1361,75,328,66,2026-03-13 11:27:51.346346
1361,43,266,26,2026-03-13 11:27:51.346350
1361,56,374,30,2026-03-13 11:27:51.346357
1361,9,239,39,2026-03-13 11:27:51.346359
1361,15,38,84,2026-03-13 11:27:51.346362
1362,34,63,96,2026-03-13 11:27:51.346394
1362,58,231,40,2026-03-13 11:27:51.346397
1362,70,232,13,2026-03-13 11:27:51.346400
1362,7,139,57,2026-03-13 11:27:51.346403
1362,88,442,91,2026-03-13 11:27:51.346406
1363,52,395,86,2026-03-13 11:27:51.346438
1363,53,490,91,2026-03-13 11:27:51.346441
1363,34,70,56,2026-03-13 11:27:51.346444
1363,42,312,70,2026-03-13 11:27:51.346447
1363,27,459,60,2026-03-13 11:27:51.346450
1364,38,466,80,2026-03-13 11:27:51.346481
1364,35,307,68,2026-03-13 11:27:51.346485
1364,30,385,54,2026-03-13 11:27:51.346488
1364,36,362,60,2026-03-13 11:27:51.346491
1364,74,329,68,2026-03-13 11:27:51.346494
1365,34,124,28,2026-03-13 11:27:51.346529
1365,63,306,11,2026-03-13 11:27:51.346533
1365,35,32,16,2026-03-13 11:27:51.346535
1365,86,219,77,2026-03-13 11:27:51.346538
1365,64,402,21,2026-03-13 11:27:51.346542
1366,29,256,51,2026-03-13 11:27:51.346573
1366,28,253,14,2026-03-13 11:27:51.346576
1366,23,143,76,2026-03-13 11:27:51.346579
1366,9,500,56,2026-03-13 11:27:51.346591
1366,58,357,81,2026-03-13 11:27:51.346594
1367,58,85,45,2026-03-13 11:27:51.346627
1367,93,455,49,2026-03-13 11:27:51.346630
1367,59,124,19,2026-03-13 11:27:51.346633
1367,83,364,42,2026-03-13 11:27:51.346636
1367,57,371,43,2026-03-13 11:27:51.346639
1368,76,360,50,2026-03-13 11:27:51.346670
1368,90,477,35,2026-03-13 11:27:51.346673
1368,60,433,19,2026-03-13 11:27:51.346676
1368,81,271,18,2026-03-13 11:27:51.346679
1368,31,420,77,2026-03-13 11:27:51.346682
1369,88,68,81,2026-03-13 11:27:51.346713
1369,59,212,22,2026-03-13 11:27:51.346716
1369,64,32,39,2026-03-13 11:27:51.346719
1369,91,376,12,2026-03-13 11:27:51.346725
1369,97,242,77,2026-03-13 11:27:51.346730
1370,81,185,69,2026-03-13 11:27:51.346762
1370,77,435,22,2026-03-13 11:27:51.346765
1370,70,391,20,2026-03-13 11:27:51.346768
1370,86,278,94,2026-03-13 11:27:51.346771
1370,75,334,82,2026-03-13 11:27:51.346774
1371,82,475,81,2026-03-13 11:27:51.346805
1371,43,346,52,2026-03-13 11:27:51.346808
1371,3,471,51,2026-03-13 11:27:51.346811
1371,87,109,32,2026-03-13 11:27:51.346814
1371,79,182,56,2026-03-13 11:27:51.346817
1372,51,393,38,2026-03-13 11:27:51.346848
1372,71,402,48,2026-03-13 11:27:51.346851
1372,59,413,43,2026-03-13 11:27:51.346854
1372,91,68,63,2026-03-13 11:27:51.346857
1372,79,109,12,2026-03-13 11:27:51.346860
1373,90,28,48,2026-03-13 11:27:51.346891
1373,17,435,65,2026-03-13 11:27:51.346894
1373,13,208,11,2026-03-13 11:27:51.346897
1373,18,188,58,2026-03-13 11:27:51.346900
1373,41,247,55,2026-03-13 11:27:51.346903
1374,71,299,89,2026-03-13 11:27:51.346934
1374,20,55,71,2026-03-13 11:27:51.346937
1374,2,455,48,2026-03-13 11:27:51.346940
1374,88,140,91,2026-03-13 11:27:51.346943
1374,60,421,73,2026-03-13 11:27:51.346946
1375,21,365,92,2026-03-13 11:27:51.346978
1375,49,59,43,2026-03-13 11:27:51.346980
1375,79,484,13,2026-03-13 11:27:51.346983
1375,60,437,21,2026-03-13 11:27:51.346986
1375,15,303,10,2026-03-13 11:27:51.346989
1376,30,200,81,2026-03-13 11:27:51.347020
1376,79,386,73,2026-03-13 11:27:51.347023
1376,7,469,60,2026-03-13 11:27:51.347026
1376,26,316,76,2026-03-13 11:27:51.347029
1376,6,64,89,2026-03-13 11:27:51.347032
1377,99,69,33,2026-03-13 11:27:51.347068
1377,67,495,81,2026-03-13 11:27:51.347071
1377,46,461,71,2026-03-13 11:27:51.347074
1377,89,114,52,2026-03-13 11:27:51.347077
1377,17,131,69,2026-03-13 11:27:51.347083
1378,88,15,68,2026-03-13 11:27:51.347115
1378,77,21,33,2026-03-13 11:27:51.347118
1378,4,203,12,2026-03-13 11:27:51.347126
1378,96,120,11,2026-03-13 11:27:51.347129
1378,59,399,31,2026-03-13 11:27:51.347133
1379,34,448,16,2026-03-13 11:27:51.347164
1379,51,128,25,2026-03-13 11:27:51.347167
1379,64,482,64,2026-03-13 11:27:51.347170
1379,93,479,63,2026-03-13 11:27:51.347173
1379,59,222,30,2026-03-13 11:27:51.347176
1380,78,449,27,2026-03-13 11:27:51.347207
1380,85,76,32,2026-03-13 11:27:51.347210
1380,59,254,31,2026-03-13 11:27:51.347213
1380,13,480,15,2026-03-13 11:27:51.347216
1380,43,301,38,2026-03-13 11:27:51.347219
1381,24,384,49,2026-03-13 11:27:51.347250
1381,8,452,92,2026-03-13 11:27:51.347253
1381,18,440,12,2026-03-13 11:27:51.347256
1381,10,28,77,2026-03-13 11:27:51.347259
1381,41,181,61,2026-03-13 11:27:51.347263
1382,55,123,36,2026-03-13 11:27:51.347294
1382,28,487,54,2026-03-13 11:27:51.347297
1382,48,111,97,2026-03-13 11:27:51.347300
1382,58,441,76,2026-03-13 11:27:51.347303
1382,31,33,87,2026-03-13 11:27:51.347305
1383,24,217,77,2026-03-13 11:27:51.347337
1383,19,441,66,2026-03-13 11:27:51.347340
1383,41,171,11,2026-03-13 11:27:51.347343
1383,14,202,17,2026-03-13 11:27:51.347346
1383,15,370,86,2026-03-13 11:27:51.347349
1384,20,20,77,2026-03-13 11:27:51.347380
1384,92,214,45,2026-03-13 11:27:51.347382
1384,79,254,96,2026-03-13 11:27:51.347385
1384,91,246,31,2026-03-13 11:27:51.347388
1384,85,66,30,2026-03-13 11:27:51.347391
1385,19,7,50,2026-03-13 11:27:51.347423
1385,8,468,44,2026-03-13 11:27:51.347426
1385,60,328,71,2026-03-13 11:27:51.347429
1385,31,41,46,2026-03-13 11:27:51.347432
1385,37,6,60,2026-03-13 11:27:51.347435
1386,82,72,59,2026-03-13 11:27:51.347466
1386,90,0,86,2026-03-13 11:27:51.347469
1386,36,474,28,2026-03-13 11:27:51.347472
1386,6,228,61,2026-03-13 11:27:51.347475
1386,25,233,39,2026-03-13 11:27:51.347478
1387,65,278,34,2026-03-13 11:27:51.347511
1387,4,187,73,2026-03-13 11:27:51.347514
1387,7,303,20,2026-03-13 11:27:51.347517
1387,45,338,53,2026-03-13 11:27:51.347520
1387,72,93,57,2026-03-13 11:27:51.347523
1388,64,415,74,2026-03-13 11:27:51.347554
1388,55,320,56,2026-03-13 11:27:51.347557
1388,89,492,58,2026-03-13 11:27:51.347560
1388,85,253,16,2026-03-13 11:27:51.347563
1388,56,340,98,2026-03-13 11:27:51.347566
1389,98,177,34,2026-03-13 11:27:51.347607
1389,94,476,55,2026-03-13 11:27:51.347610
1389,86,163,57,2026-03-13 11:27:51.347613
1389,91,251,96,2026-03-13 11:27:51.347616
1389,55,358,28,2026-03-13 11:27:51.347619
1390,83,498,79,2026-03-13 11:27:51.347653
1390,91,424,71,2026-03-13 11:27:51.347656
1390,31,345,99,2026-03-13 11:27:51.347659
1390,9,272,55,2026-03-13 11:27:51.347662
1390,45,10,11,2026-03-13 11:27:51.347665
1391,90,362,45,2026-03-13 11:27:51.347696
1391,82,1,82,2026-03-13 11:27:51.347699
1391,11,88,79,2026-03-13 11:27:51.347702
1391,40,228,55,2026-03-13 11:27:51.347706
1391,87,281,95,2026-03-13 11:27:51.347709
1392,67,453,90,2026-03-13 11:27:51.347739
1392,39,40,81,2026-03-13 11:27:51.347742
1392,94,442,72,2026-03-13 11:27:51.347745
1392,46,28,22,2026-03-13 11:27:51.347748
1392,76,491,67,2026-03-13 11:27:51.347751
1393,49,444,93,2026-03-13 11:27:51.347782
1393,20,429,79,2026-03-13 11:27:51.347785
1393,51,264,48,2026-03-13 11:27:51.347788
1393,16,136,71,2026-03-13 11:27:51.347791
1393,84,347,21,2026-03-13 11:27:51.347794
1394,27,207,52,2026-03-13 11:27:51.347825
1394,63,86,26,2026-03-13 11:27:51.347828
1394,74,62,59,2026-03-13 11:27:51.347831
1394,84,156,22,2026-03-13 11:27:51.347834
1394,14,410,66,2026-03-13 11:27:51.347837
1395,78,216,44,2026-03-13 11:27:51.347867
1395,12,38,40,2026-03-13 11:27:51.347870
1395,85,306,57,2026-03-13 11:27:51.347876
1395,41,4,51,2026-03-13 11:27:51.347879
1395,69,167,84,2026-03-13 11:27:51.347882
1396,1,49,97,2026-03-13 11:27:51.347913
1396,86,220,65,2026-03-13 11:27:51.347916
1396,27,164,36,2026-03-13 11:27:51.347919
1396,5,376,86,2026-03-13 11:27:51.347922
1396,31,40,20,2026-03-13 11:27:51.347925
1397,66,61,97,2026-03-13 11:27:51.347956
1397,59,118,20,2026-03-13 11:27:51.347959
1397,21,144,61,2026-03-13 11:27:51.347962
1397,36,418,43,2026-03-13 11:27:51.347965
1397,88,194,17,2026-03-13 11:27:51.347968
1398,14,282,90,2026-03-13 11:27:51.347999
1398,83,436,20,2026-03-13 11:27:51.348002
1398,62,381,48,2026-03-13 11:27:51.348005
1398,60,34,13,2026-03-13 11:27:51.348008
1398,10,366,79,2026-03-13 11:27:51.348011
1399,55,210,54,2026-03-13 11:27:51.348047
1399,97,484,30,2026-03-13 11:27:51.348050
1399,30,411,20,2026-03-13 11:27:51.348053
1399,65,349,45,2026-03-13 11:27:51.348056
1399,13,250,80,2026-03-13 11:27:51.348059
1400,60,284,97,2026-03-13 11:27:51.348090
1400,33,419,12,2026-03-13 11:27:51.348093
1400,2,107,30,2026-03-13 11:27:51.348096
1400,42,196,43,2026-03-13 11:27:51.348099
1400,49,8,24,2026-03-13 11:27:51.348103
1401,57,146,92,2026-03-13 11:27:51.348134
1401,11,416,88,2026-03-13 11:27:51.348137
1401,24,400,24,2026-03-13 11:27:51.348140
1401,8,488,27,2026-03-13 11:27:51.348143
1401,78,418,62,2026-03-13 11:27:51.348146
1402,49,165,100,2026-03-13 11:27:51.348177
1402,43,392,13,2026-03-13 11:27:51.348180
1402,7,488,87,2026-03-13 11:27:51.348183
1402,34,170,26,2026-03-13 11:27:51.348186
1402,59,195,60,2026-03-13 11:27:51.348189
1403,61,422,22,2026-03-13 11:27:51.348223
1403,29,377,88,2026-03-13 11:27:51.348226
1403,47,183,37,2026-03-13 11:27:51.348230
1403,41,170,77,2026-03-13 11:27:51.348233
1403,88,1,32,2026-03-13 11:27:51.348238
1404,59,406,60,2026-03-13 11:27:51.348269
1404,36,415,79,2026-03-13 11:27:51.348272
1404,26,125,33,2026-03-13 11:27:51.348275
1404,30,103,82,2026-03-13 11:27:51.348278
1404,20,113,84,2026-03-13 11:27:51.348281
1405,63,170,68,2026-03-13 11:27:51.348312
1405,100,441,32,2026-03-13 11:27:51.348315
1405,95,234,82,2026-03-13 11:27:51.348319
1405,93,308,45,2026-03-13 11:27:51.348322
1405,62,126,49,2026-03-13 11:27:51.348325
1406,49,174,16,2026-03-13 11:27:51.348355
1406,18,81,57,2026-03-13 11:27:51.348358
1406,36,352,45,2026-03-13 11:27:51.348362
1406,59,436,76,2026-03-13 11:27:51.348365
1406,34,103,68,2026-03-13 11:27:51.348368
1407,43,333,79,2026-03-13 11:27:51.348406
1407,96,408,21,2026-03-13 11:27:51.348410
1407,64,345,79,2026-03-13 11:27:51.348413
1407,72,181,51,2026-03-13 11:27:51.348416
1407,91,195,93,2026-03-13 11:27:51.348420
1408,56,387,48,2026-03-13 11:27:51.348451
1408,2,186,53,2026-03-13 11:27:51.348454
1408,74,342,93,2026-03-13 11:27:51.348457
1408,83,320,52,2026-03-13 11:27:51.348460
1408,63,380,75,2026-03-13 11:27:51.348463
1409,13,282,44,2026-03-13 11:27:51.348495
1409,76,330,87,2026-03-13 11:27:51.348498
1409,7,199,88,2026-03-13 11:27:51.348501
1409,69,77,71,2026-03-13 11:27:51.348504
1409,8,387,84,2026-03-13 11:27:51.348507
1410,57,371,51,2026-03-13 11:27:51.348538
1410,14,291,25,2026-03-13 11:27:51.348541
1410,12,109,17,2026-03-13 11:27:51.348544
1410,63,462,71,2026-03-13 11:27:51.348547
1410,58,367,53,2026-03-13 11:27:51.348550
1411,19,2,76,2026-03-13 11:27:51.348590
1411,84,135,38,2026-03-13 11:27:51.348594
1411,78,471,80,2026-03-13 11:27:51.348597
1411,40,152,67,2026-03-13 11:27:51.348600
1411,30,425,46,2026-03-13 11:27:51.348603
1412,95,130,58,2026-03-13 11:27:51.348635
1412,50,285,10,2026-03-13 11:27:51.348638
1412,51,494,95,2026-03-13 11:27:51.348644
1412,55,312,57,2026-03-13 11:27:51.348647
1412,85,31,81,2026-03-13 11:27:51.348650
1413,7,139,68,2026-03-13 11:27:51.348681
1413,3,493,49,2026-03-13 11:27:51.348684
1413,67,468,60,2026-03-13 11:27:51.348687
1413,96,312,88,2026-03-13 11:27:51.348691
1413,44,42,73,2026-03-13 11:27:51.348694
1414,67,476,61,2026-03-13 11:27:51.348725
1414,93,218,10,2026-03-13 11:27:51.348728
1414,58,133,69,2026-03-13 11:27:51.348731
1414,10,302,40,2026-03-13 11:27:51.348734
1414,89,65,97,2026-03-13 11:27:51.348737
1415,100,500,44,2026-03-13 11:27:51.348767
1415,86,270,75,2026-03-13 11:27:51.348771
1415,83,183,71,2026-03-13 11:27:51.348774
1415,72,122,21,2026-03-13 11:27:51.348777
1415,51,366,82,2026-03-13 11:27:51.348780
1416,68,255,11,2026-03-13 11:27:51.348813
1416,4,257,68,2026-03-13 11:27:51.348817
1416,54,228,45,2026-03-13 11:27:51.348820
1416,73,349,39,2026-03-13 11:27:51.348823
1416,76,119,88,2026-03-13 11:27:51.348826
1417,3,483,100,2026-03-13 11:27:51.348857
1417,54,17,22,2026-03-13 11:27:51.348860
1417,9,274,76,2026-03-13 11:27:51.348863
1417,65,151,94,2026-03-13 11:27:51.348865
1417,62,255,94,2026-03-13 11:27:51.348869
1418,11,200,46,2026-03-13 11:27:51.348899
1418,26,179,29,2026-03-13 11:27:51.348902
1418,97,105,59,2026-03-13 11:27:51.348905
1418,10,367,52,2026-03-13 11:27:51.348908
1418,46,392,54,2026-03-13 11:27:51.348911
1419,10,259,70,2026-03-13 11:27:51.348942
1419,74,223,92,2026-03-13 11:27:51.348945
1419,36,421,97,2026-03-13 11:27:51.348948
1419,18,53,82,2026-03-13 11:27:51.348951
1419,49,85,95,2026-03-13 11:27:51.348954
1420,67,416,95,2026-03-13 11:27:51.348985
1420,12,380,58,2026-03-13 11:27:51.348988
1420,47,447,11,2026-03-13 11:27:51.348991
1420,22,101,95,2026-03-13 11:27:51.348994
1420,41,500,46,2026-03-13 11:27:51.348997
1421,21,397,12,2026-03-13 11:27:51.349031
1421,32,389,39,2026-03-13 11:27:51.349041
1421,15,47,35,2026-03-13 11:27:51.349044
1421,91,497,62,2026-03-13 11:27:51.349046
1421,92,460,39,2026-03-13 11:27:51.349050
1422,39,337,72,2026-03-13 11:27:51.349081
1422,99,233,55,2026-03-13 11:27:51.349084
1422,84,481,20,2026-03-13 11:27:51.349087
1422,72,421,19,2026-03-13 11:27:51.349090
1422,18,487,56,2026-03-13 11:27:51.349093
1423,49,390,66,2026-03-13 11:27:51.349123
1423,29,27,42,2026-03-13 11:27:51.349126
1423,12,204,71,2026-03-13 11:27:51.349129
1423,99,498,96,2026-03-13 11:27:51.349132
1423,91,483,58,2026-03-13 11:27:51.349135
1424,43,434,94,2026-03-13 11:27:51.349166
1424,6,33,95,2026-03-13 11:27:51.349169
1424,38,439,71,2026-03-13 11:27:51.349172
1424,56,53,42,2026-03-13 11:27:51.349175
1424,8,84,31,2026-03-13 11:27:51.349178
1425,20,34,69,2026-03-13 11:27:51.349209
1425,39,332,59,2026-03-13 11:27:51.349212
1425,29,265,38,2026-03-13 11:27:51.349215
1425,27,381,63,2026-03-13 11:27:51.349218
1425,61,344,60,2026-03-13 11:27:51.349221
1426,32,256,53,2026-03-13 11:27:51.349252
1426,94,414,21,2026-03-13 11:27:51.349255
1426,80,359,10,2026-03-13 11:27:51.349258
1426,33,68,68,2026-03-13 11:27:51.349261
1426,95,457,24,2026-03-13 11:27:51.349264
1427,59,181,78,2026-03-13 11:27:51.349296
1427,63,126,58,2026-03-13 11:27:51.349299
1427,72,110,66,2026-03-13 11:27:51.349302
1427,43,460,68,2026-03-13 11:27:51.349305
1427,100,437,23,2026-03-13 11:27:51.349308
1428,87,96,15,2026-03-13 11:27:51.349339
1428,95,258,61,2026-03-13 11:27:51.349342
1428,44,115,46,2026-03-13 11:27:51.349345
1428,36,5,83,2026-03-13 11:27:51.349348
1428,15,143,25,2026-03-13 11:27:51.349354
1429,85,438,76,2026-03-13 11:27:51.349386
1429,22,466,71,2026-03-13 11:27:51.349389
1429,28,201,71,2026-03-13 11:27:51.349395
1429,73,259,42,2026-03-13 11:27:51.349398
1429,16,287,61,2026-03-13 11:27:51.349401
1430,38,320,24,2026-03-13 11:27:51.349432
1430,83,339,15,2026-03-13 11:27:51.349435
1430,74,421,36,2026-03-13 11:27:51.349438
1430,58,477,84,2026-03-13 11:27:51.349441
1430,71,76,24,2026-03-13 11:27:51.349444
1431,96,161,83,2026-03-13 11:27:51.349475
1431,60,283,79,2026-03-13 11:27:51.349478
1431,76,51,11,2026-03-13 11:27:51.349481
1431,45,227,14,2026-03-13 11:27:51.349484
1431,3,279,71,2026-03-13 11:27:51.349487
1432,10,197,95,2026-03-13 11:27:51.349517
1432,23,292,75,2026-03-13 11:27:51.349520
1432,44,410,14,2026-03-13 11:27:51.349523
1432,87,29,29,2026-03-13 11:27:51.349526
1432,21,19,25,2026-03-13 11:27:51.349529
1433,87,364,97,2026-03-13 11:27:51.349561
1433,63,445,18,2026-03-13 11:27:51.349564
1433,98,379,11,2026-03-13 11:27:51.349567
1433,45,393,48,2026-03-13 11:27:51.349570
1433,23,455,46,2026-03-13 11:27:51.349573
1434,9,278,46,2026-03-13 11:27:51.349617
1434,21,273,45,2026-03-13 11:27:51.349620
1434,68,70,14,2026-03-13 11:27:51.349623
1434,10,201,43,2026-03-13 11:27:51.349626
1434,55,395,51,2026-03-13 11:27:51.349629
1435,85,106,29,2026-03-13 11:27:51.349661
1435,88,439,73,2026-03-13 11:27:51.349664
1435,83,62,88,2026-03-13 11:27:51.349667
1435,63,195,38,2026-03-13 11:27:51.349670
1435,56,179,51,2026-03-13 11:27:51.349673
1436,88,194,30,2026-03-13 11:27:51.349704
1436,100,196,51,2026-03-13 11:27:51.349707
1436,80,205,44,2026-03-13 11:27:51.349709
1436,93,311,48,2026-03-13 11:27:51.349713
1436,23,401,22,2026-03-13 11:27:51.349716
1437,97,10,31,2026-03-13 11:27:51.349746
1437,40,215,59,2026-03-13 11:27:51.349749
1437,68,69,78,2026-03-13 11:27:51.349752
1437,20,30,69,2026-03-13 11:27:51.349755
1437,39,69,31,2026-03-13 11:27:51.349761
1438,26,323,56,2026-03-13 11:27:51.349793
1438,14,285,58,2026-03-13 11:27:51.349796
1438,84,26,87,2026-03-13 11:27:51.349799
1438,39,370,22,2026-03-13 11:27:51.349802
1438,90,369,95,2026-03-13 11:27:51.349806
1439,82,121,48,2026-03-13 11:27:51.349837
1439,74,249,41,2026-03-13 11:27:51.349840
1439,29,437,69,2026-03-13 11:27:51.349843
1439,65,390,30,2026-03-13 11:27:51.349846
1439,15,179,100,2026-03-13 11:27:51.349849
1440,24,303,50,2026-03-13 11:27:51.349880
1440,60,100,74,2026-03-13 11:27:51.349883
1440,54,329,67,2026-03-13 11:27:51.349886
1440,78,60,33,2026-03-13 11:27:51.349889
1440,81,459,49,2026-03-13 11:27:51.349892
1441,49,350,55,2026-03-13 11:27:51.349928
1441,33,212,21,2026-03-13 11:27:51.349931
1441,50,322,61,2026-03-13 11:27:51.349934
1441,19,319,37,2026-03-13 11:27:51.349937
1441,98,145,62,2026-03-13 11:27:51.349940
1442,59,267,13,2026-03-13 11:27:51.349971
1442,3,241,62,2026-03-13 11:27:51.349974
1442,11,6,64,2026-03-13 11:27:51.349977
1442,56,388,78,2026-03-13 11:27:51.349980
1442,77,109,64,2026-03-13 11:27:51.349983
1443,62,176,61,2026-03-13 11:27:51.350014
1443,41,398,64,2026-03-13 11:27:51.350017
1443,12,304,92,2026-03-13 11:27:51.350020
1443,75,239,68,2026-03-13 11:27:51.350023
1443,53,29,88,2026-03-13 11:27:51.350026
1444,72,139,100,2026-03-13 11:27:51.350062
1444,32,137,97,2026-03-13 11:27:51.350065
1444,11,-5,10,2026-03-13 11:27:51.350068
1444,28,64,46,2026-03-13 11:27:51.350071
1444,14,241,84,2026-03-13 11:27:51.350075
1445,50,12,24,2026-03-13 11:27:51.350106
1445,83,456,47,2026-03-13 11:27:51.350109
1445,74,483,61,2026-03-13 11:27:51.350112
1445,52,472,23,2026-03-13 11:27:51.350115
1445,21,180,87,2026-03-13 11:27:51.350118
1446,1,420,57,2026-03-13 11:27:51.350150
