customer_id,gender,age,loyalty_status,signup_channel,city
82997,Female,65.0,Bronze,Mobile,Delhi
82998,Female,18.0,None,Online,Delhi
82999,Female,31.0,Bronze,Store,Jaipur
83000,Female,49.0,Silver,Online,Pune
83001,Female,46.0,Silver,Mobile,Pune
83002,Female,65.0,None,Online,Bangalore
83003,Male,36.0,None,Mobile,Chandigarh
83004,Male,47.0,Silver,Online,Mumbai
83005,Male,40.0,Silver,Store,Hyderabad
83006,Female,22.0,Silver,Mobile,Jaipur
83007,Male,40.0,Bronze,Mobile,Chandigarh
83008,Male,52.0,Gold,Online,Chandigarh
83009,Female,24.0,None,Mobile,Chandigarh
83010,Female,48.0,Bronze,Store,Hyderabad
83011,Female,31.0,Gold,Store,Pune
83012,Female,44.0,None,Online,Chandigarh
83013,Female,67.0,Gold,Store,Bangalore
83014,Male,57.0,Bronze,Online,Bangalore
83015,Male,40.0,None,Store,Hyderabad
83016,Female,61.0,Gold,Mobile,Jaipur
83017,Female,43.0,Gold,Online,Jaipur
83018,Male,24.0,Silver,Store,Pune
83019,Male,,Bronze,Store,Jaipur
83020,Male,41.0,Gold,Online,Delhi
83021,Female,34.0,Silver,Store,Bangalore
83022,Female,60.0,Silver,Mobile,Pune
83023,Female,26.0,Bronze,Mobile,Bangalore
83024,Female,32.0,None,Store,Mumbai
83025,Male,64.0,Gold,Online,Delhi
83026,Male,21.0,Silver,Online,Pune
83027,Female,41.0,Silver,Store,Mumbai
83028,Male,48.0,Silver,Online,Pune
83029,Female,29.0,Silver,Mobile,Pune
83030,Male,61.0,None,Mobile,Hyderabad
83031,Female,25.0,Gold,Mobile,Delhi
83032,Female,34.0,Bronze,Mobile,Chandigarh
83033,Male,66.0,Gold,Mobile,Chandigarh
83034,Male,60.0,Gold,Store,Delhi
83035,Male,26.0,Silver,Mobile,Hyderabad
83036,Male,34.0,Gold,Mobile,Jaipur
83037,Male,33.0,None,Mobile,Jaipur
83038,Female,68.0,Silver,Store,Bangalore
83039,Female,52.0,None,Online,Hyderabad
83040,Female,69.0,Bronze,Online,Delhi
83041,Male,30.0,Gold,Store,Jaipur
83042,Female,29.0,Silver,Online,Jaipur
83043,Male,68.0,Bronze,Mobile,Mumbai
83044,Male,47.0,Bronze,Online,Bangalore
83045,Male,20.0,None,Mobile,Bangalore
83046,Female,22.0,Bronze,Online,Pune
83047,Female,54.0,Gold,Store,Bangalore
83048,Male,30.0,Silver,Mobile,Pune
83049,Female,30.0,None,Online,Jaipur
83050,Female,45.0,Bronze,Mobile,Chandigarh
83051,Male,64.0,None,Online,Pune
83052,Male,61.0,Gold,Online,Bangalore
83053,Female,22.0,Silver,Mobile,Pune
83054,Female,37.0,Bronze,Mobile,Pune
83055,Male,45.0,Silver,Online,Mumbai
83056,Female,53.0,None,Mobile,Pune
83057,Female,62.0,Silver,Online,Chandigarh
83058,Female,65.0,None,Store,Mumbai
83059,Male,35.0,Gold,Online,Bangalore
83060,Male,40.0,Gold,Online,Pune
83061,Male,44.0,None,Store,Chandigarh
83062,Female,19.0,Bronze,Store,Delhi
83063,Male,59.0,Gold,Online,Pune
83064,Male,57.0,Gold,Store,Chandigarh
83065,Female,67.0,Silver,Online,Mumbai
83066,Female,48.0,Bronze,Store,Pune
83067,Female,35.0,Gold,Online,Hyderabad
83068,Female,69.0,Bronze,Online,Hyderabad
83069,Male,65.0,Silver,Mobile,Hyderabad
83070,Male,64.0,Silver,Mobile,Chandigarh
83071,Female,40.0,Silver,Store,Bangalore
83072,Male,33.0,Gold,Store,Mumbai
83073,Male,43.0,Gold,Store,Mumbai
83074,Female,42.0,Bronze,Mobile,Mumbai
83075,Female,54.0,Bronze,Mobile,Pune
83076,Female,52.0,Silver,Mobile,Jaipur
83077,Male,64.0,Bronze,Store,Mumbai
83078,Male,39.0,None,Online,Delhi
83079,Male,26.0,None,Mobile,Bangalore
83080,Male,51.0,None,Mobile,Hyderabad
83081,Male,62.0,Bronze,Mobile,Mumbai
83082,Male,40.0,Bronze,Online,Mumbai
83083,Female,59.0,None,Store,Jaipur
83084,Female,44.0,None,Online,Pune
83085,Female,27.0,Gold,Online,Chandigarh
83086,Female,33.0,Silver,Store,Pune
83087,Male,21.0,Gold,Online,Mumbai
83088,Female,48.0,Bronze,Mobile,Pune
83089,Female,21.0,None,Online,Pune
83090,Female,64.0,None,Online,Chandigarh
83091,Female,67.0,Bronze,Store,Pune
83092,Male,31.0,Bronze,Online,Pune
83093,Male,33.0,Bronze,Store,Mumbai
83094,Male,64.0,Silver,Online,Chandigarh
83095,Female,36.0,Gold,Store,Mumbai
83096,Female,20.0,None,Mobile,Hyderabad
83097,Male,59.0,None,Online,Pune
83098,Female,63.0,Gold,Store,Pune
83099,Female,20.0,Bronze,Store,Delhi
83100,Male,67.0,Bronze,Online,Pune
83101,Female,37.0,Gold,Store,Chandigarh
83102,Female,19.0,Silver,Mobile,Delhi
83103,Female,37.0,None,Mobile,Jaipur
83104,Female,43.0,Silver,Online,Pune
83105,Female,36.0,Bronze,Store,Mumbai
83106,Female,67.0,Bronze,Mobile,Chandigarh
83107,Female,50.0,Bronze,Mobile,Hyderabad
83108,Female,64.0,Gold,Online,Pune
83109,Female,51.0,Bronze,Mobile,Delhi
83110,Female,45.0,Bronze,Online,Jaipur
83111,Male,65.0,None,Store,Pune
83112,Male,66.0,Bronze,Mobile,Mumbai
83113,Male,31.0,Silver,Store,Jaipur
83114,Male,31.0,Gold,Store,Bangalore
83115,Female,68.0,Silver,Store,Pune
83116,Male,46.0,None,Store,Jaipur
83117,Male,43.0,None,Mobile,Jaipur
83118,Male,50.0,Gold,Store,Hyderabad
83119,Male,22.0,Bronze,Mobile,Hyderabad
83120,Male,59.0,None,Online,Hyderabad
83121,Female,19.0,Bronze,Online,Delhi
83122,Male,26.0,None,Online,Pune
83123,Female,36.0,Bronze,Mobile,Chandigarh
83124,Female,44.0,Bronze,Store,Pune
83125,Female,44.0,Silver,Mobile,Pune
83126,Female,43.0,Gold,Mobile,Mumbai
83127,Male,54.0,Silver,Store,Bangalore
83128,Female,54.0,Silver,Store,Mumbai
83129,Female,31.0,Bronze,Mobile,Delhi
83130,Female,20.0,Gold,Store,Hyderabad
83131,Male,38.0,None,Mobile,Pune
83132,Female,63.0,Silver,Mobile,Chandigarh
83133,Male,54.0,Gold,Online,Pune
83134,Male,57.0,Silver,Store,Chandigarh
83135,Female,25.0,Silver,Mobile,Hyderabad
83136,Female,23.0,Silver,Store,Delhi
83137,Female,19.0,Silver,Online,Mumbai
83138,Female,23.0,Silver,Online,Bangalore
83139,Male,56.0,Gold,Store,Bangalore
83140,Female,28.0,Bronze,Mobile,Chandigarh
83141,Male,22.0,Silver,Mobile,Pune
83142,Male,27.0,Silver,Mobile,Mumbai
83143,Male,69.0,Gold,Mobile,Bangalore
83144,Male,64.0,Silver,Mobile,Hyderabad
83145,Female,56.0,Silver,Online,Hyderabad
83146,Male,55.0,Gold,Mobile,Chandigarh
83147,Male,24.0,Gold,Store,Pune
83148,Female,53.0,Silver,Store,Delhi
83149,Female,64.0,Bronze,Mobile,Pune
83150,Female,35.0,Silver,Mobile,Bangalore
83151,Female,27.0,Bronze,Mobile,Chandigarh
83152,Male,24.0,Gold,Store,Jaipur
83153,Male,53.0,Gold,Online,Delhi
83154,Male,48.0,Gold,Mobile,Chandigarh
83155,Male,67.0,Gold,Online,Chandigarh
83156,Male,25.0,Gold,Mobile,Hyderabad
83157,Male,57.0,Bronze,Store,Hyderabad
83158,Female,27.0,Bronze,Mobile,Pune
83159,Female,57.0,Gold,Store,Mumbai
83160,Male,68.0,None,Store,Chandigarh
83161,Male,45.0,Silver,Online,Pune
83162,Male,43.0,Bronze,Mobile,Jaipur
83163,Male,37.0,Bronze,Mobile,Pune
83164,Male,19.0,Gold,Store,Delhi
83165,Female,63.0,None,Store,Hyderabad
83166,Female,40.0,None,Mobile,Hyderabad
83167,Female,40.0,Bronze,Store,Mumbai
83168,Male,34.0,Silver,Mobile,Jaipur
83169,Male,58.0,Bronze,Mobile,Chandigarh
83170,Female,38.0,Silver,Store,Bangalore
83171,Male,56.0,None,Mobile,Jaipur
83172,Male,43.0,Gold,Mobile,Pune
83173,Male,48.0,Bronze,Mobile,Jaipur
83174,Male,25.0,Silver,Mobile,Jaipur
83175,Female,68.0,Bronze,Online,Jaipur
83176,Male,24.0,None,Online,Pune
83177,Female,38.0,Bronze,Store,Jaipur
83178,Male,69.0,None,Mobile,Bangalore
83179,Female,67.0,Silver,Mobile,Bangalore
83180,Female,40.0,Bronze,Online,Bangalore
83181,Male,30.0,None,Mobile,Delhi
83182,Female,59.0,Bronze,Online,Pune
83183,Female,59.0,None,Mobile,Chandigarh
83184,Female,45.0,None,Mobile,Delhi
83185,Female,57.0,Gold,Online,Mumbai
83186,Female,44.0,Bronze,Store,Jaipur
83187,Male,49.0,None,Online,Hyderabad
83188,Female,37.0,None,Store,Hyderabad
83189,Male,30.0,Silver,Store,Mumbai
83190,Female,59.0,Silver,Store,Bangalore
83191,Female,19.0,None,Mobile,Mumbai
83192,Male,60.0,Silver,Store,Delhi
83193,Female,36.0,None,Store,Jaipur
83194,Female,66.0,Gold,Online,Bangalore
83195,Female,32.0,Bronze,Store,Chandigarh
83196,Male,44.0,Gold,Mobile,Pune
83197,Male,29.0,None,Mobile,Bangalore
83198,Female,57.0,Gold,Store,Delhi
83199,Male,27.0,Gold,Store,Pune
83200,Female,45.0,None,Mobile,Chandigarh
83201,Male,21.0,Bronze,Online,Jaipur
83202,Male,21.0,Gold,Mobile,Bangalore
83203,Male,45.0,Gold,Mobile,Delhi
83204,Female,59.0,None,Store,Pune
83205,Male,61.0,Bronze,Online,Mumbai
83206,Female,46.0,None,Store,Bangalore
83207,Male,29.0,Bronze,Mobile,Mumbai
83208,Female,66.0,Silver,Online,Hyderabad
83209,Female,39.0,Silver,Mobile,Bangalore
83210,Male,21.0,Gold,Online,Bangalore
83211,Male,42.0,Bronze,Online,Delhi
83212,Female,67.0,None,Mobile,Jaipur
83213,Female,25.0,None,Mobile,Pune
83214,Male,46.0,None,Mobile,Mumbai
83215,Male,24.0,None,Mobile,Delhi
83216,Female,25.0,Silver,Store,Hyderabad
83217,Female,35.0,Gold,Store,Delhi
83218,Female,43.0,Silver,Mobile,Pune
83219,Female,26.0,None,Mobile,Delhi
83220,Male,53.0,None,Online,Chandigarh
83221,Male,48.0,None,Mobile,Hyderabad
83222,Male,66.0,Gold,Mobile,Pune
83223,Male,23.0,Silver,Mobile,Chandigarh
83224,Male,53.0,Silver,Online,Jaipur
83225,Male,32.0,Gold,Mobile,Hyderabad
83226,Female,35.0,None,Store,Delhi
83227,Male,66.0,Bronze,Online,Chandigarh
83228,Female,57.0,Bronze,Online,Hyderabad
83229,Male,68.0,Bronze,Mobile,Pune
83230,Male,61.0,Silver,Online,Chandigarh
83231,Female,27.0,Silver,Store,Delhi
83232,Male,25.0,Gold,Store,Bangalore
83233,Female,42.0,Bronze,Online,Hyderabad
83234,Female,51.0,Bronze,Mobile,Mumbai
83235,Female,53.0,None,Store,Bangalore
83236,Male,23.0,Bronze,Online,Mumbai
83237,Female,40.0,Gold,Store,Mumbai
83238,Female,65.0,Bronze,Store,Delhi
83239,Female,53.0,Silver,Store,Pune
83240,Female,37.0,None,Online,Chandigarh
83241,Female,40.0,Gold,Online,Mumbai
83242,Male,40.0,None,Online,Jaipur
83243,Male,53.0,Silver,Store,Chandigarh
83244,Male,63.0,Silver,Mobile,Pune
83245,Female,62.0,Silver,Store,Pune
83246,Male,39.0,None,Mobile,Jaipur
83247,Male,40.0,Silver,Mobile,Hyderabad
83248,Female,59.0,None,Mobile,Hyderabad
83249,Female,26.0,Gold,Online,Pune
83250,Male,46.0,Gold,Online,Bangalore
83251,Male,38.0,Silver,Mobile,Jaipur
83252,Male,55.0,Gold,Store,Jaipur
83253,Female,54.0,Bronze,Online,Chandigarh
83254,Male,54.0,Silver,Mobile,Hyderabad
83255,Male,47.0,Gold,Store,Delhi
83256,Male,20.0,Bronze,Store,Pune
83257,Male,50.0,Silver,Mobile,Pune
83258,Female,67.0,None,Mobile,Delhi
83259,Male,65.0,Gold,Online,Mumbai
83260,Female,56.0,Bronze,Store,Bangalore
83261,Male,60.0,Silver,Store,Chandigarh
83262,Female,33.0,Bronze,Store,Pune
83263,Male,45.0,Gold,Mobile,Jaipur
83264,Male,37.0,Gold,Online,Bangalore
83265,Female,60.0,Bronze,Mobile,Delhi
83266,Male,27.0,Bronze,Store,Bangalore
83267,Male,68.0,Silver,Mobile,Chandigarh
83268,Female,45.0,None,Store,Jaipur
83269,Female,62.0,Silver,Online,Chandigarh
83270,Female,53.0,Gold,Online,Delhi
83271,Male,25.0,Bronze,Store,Jaipur
83272,Male,56.0,None,Online,Hyderabad
83273,Female,41.0,Gold,Mobile,Pune
83274,Female,18.0,None,Mobile,Hyderabad
83275,Female,34.0,Silver,Mobile,Mumbai
83276,Male,37.0,None,Mobile,Pune
83277,Male,30.0,Silver,Mobile,Mumbai
83278,Female,30.0,Silver,Store,Chandigarh
83279,Female,58.0,None,Store,Mumbai
83280,Female,48.0,Gold,Online,Chandigarh
83281,Female,39.0,Silver,Store,Bangalore
83282,Male,32.0,None,Online,Hyderabad
83283,Female,32.0,Gold,Store,Pune
83284,Female,51.0,None,Mobile,Bangalore
83285,Male,64.0,Silver,Store,Chandigarh
83286,Female,53.0,Gold,Online,Pune
83287,Female,49.0,None,Mobile,Chandigarh
83288,Male,30.0,Silver,Store,Hyderabad
83289,Female,37.0,Gold,Online,Pune
83290,Female,42.0,Gold,Mobile,Bangalore
83291,Female,39.0,Silver,Mobile,Delhi
83292,Male,20.0,Gold,Mobile,Hyderabad
83293,Female,58.0,Bronze,Store,Jaipur
83294,Male,69.0,Silver,Store,Pune
83295,Male,46.0,Gold,Store,Pune
83296,Male,58.0,None,Mobile,Hyderabad
83297,Female,21.0,Gold,Mobile,Pune
83298,Male,35.0,Bronze,Mobile,Hyderabad
83299,Male,57.0,Silver,Mobile,Pune
83300,Female,38.0,Bronze,Mobile,Chandigarh
83301,Male,48.0,Gold,Mobile,Pune
83302,Male,51.0,Silver,Store,Mumbai
83303,Male,34.0,Silver,Mobile,Mumbai
83304,Female,69.0,None,Online,Jaipur
83305,Male,43.0,Bronze,Store,Bangalore
83306,Male,42.0,Gold,Mobile,Hyderabad
83307,Female,21.0,Gold,Store,Bangalore
83308,Female,56.0,Bronze,Store,Hyderabad
83309,Male,45.0,None,Online,Delhi
83310,Female,55.0,None,Online,Hyderabad
83311,Male,19.0,Bronze,Store,Hyderabad
83312,Female,69.0,Bronze,Online,Chandigarh
83313,Male,20.0,Bronze,Store,Pune
83314,Female,46.0,Silver,Store,Chandigarh
83315,Male,45.0,Silver,Store,Jaipur
83316,Male,55.0,Silver,Store,Chandigarh
83317,Female,44.0,Silver,Store,Hyderabad
83318,Female,24.0,Bronze,Mobile,Bangalore
83319,Female,38.0,Gold,Online,Mumbai
83320,Female,55.0,Bronze,Online,Jaipur
83321,Female,31.0,Bronze,Store,Pune
83322,Male,69.0,Bronze,Mobile,Hyderabad
83323,Male,61.0,Gold,Mobile,Delhi
83324,Female,40.0,Gold,Store,Pune
83325,Male,69.0,None,Online,Hyderabad
83326,Male,52.0,None,Online,Delhi
83327,Female,47.0,Gold,Store,Jaipur
83328,Male,46.0,None,Online,Delhi
83329,Female,26.0,None,Mobile,Pune
83330,Male,62.0,Bronze,Store,Chandigarh
83331,Male,68.0,Silver,Mobile,Jaipur
83332,Female,40.0,Gold,Online,Pune
83333,Male,22.0,Silver,Mobile,Hyderabad
83334,Female,31.0,None,Mobile,Hyderabad
83335,Male,32.0,None,Store,Mumbai
83336,Male,32.0,None,Store,Mumbai
83337,Male,52.0,Silver,Store,Jaipur
83338,Female,28.0,None,Online,Chandigarh
83339,Female,46.0,Bronze,Mobile,Mumbai
83340,Male,54.0,Bronze,Online,Chandigarh
83341,Female,25.0,None,Online,Mumbai
83342,Female,67.0,Silver,Online,Pune
83343,Female,38.0,Gold,Online,Mumbai
83344,Male,32.0,None,Mobile,Pune
83345,Female,62.0,Bronze,Online,Jaipur
83346,Female,29.0,Silver,Store,Hyderabad
83347,Female,50.0,None,Store,Hyderabad
83348,Female,64.0,Bronze,Mobile,Hyderabad
83349,Female,56.0,Gold,Mobile,Jaipur
83350,Female,25.0,Bronze,Store,Bangalore
83351,Female,41.0,Silver,Online,Jaipur
83352,Female,49.0,Bronze,Store,Chandigarh
83353,Female,24.0,None,Store,Mumbai
83354,Female,42.0,Gold,Store,Jaipur
83355,Male,66.0,Gold,Store,Delhi
83356,Male,54.0,Bronze,Store,Delhi
83357,Male,63.0,Gold,Online,Mumbai
83358,Male,34.0,None,Mobile,Bangalore
83359,Male,48.0,Gold,Online,Bangalore
83360,Female,27.0,Gold,Online,Chandigarh
83361,Female,60.0,Gold,Online,Delhi
83362,Female,67.0,Gold,Mobile,Pune
83363,Female,67.0,Gold,Store,Chandigarh
83364,Male,25.0,None,Online,Bangalore
83365,Male,18.0,Silver,Online,Chandigarh
83366,Female,26.0,Silver,Mobile,Hyderabad
83367,Female,59.0,Gold,Mobile,Delhi
83368,Male,65.0,Silver,Online,Delhi
83369,Female,43.0,Gold,Mobile,Hyderabad
83370,Female,27.0,Gold,Online,Bangalore
83371,Male,43.0,None,Online,Chandigarh
83372,Female,62.0,Bronze,Store,Delhi
83373,Female,35.0,None,Store,Bangalore
83374,Female,20.0,Bronze,Online,Mumbai
83375,Male,45.0,None,Online,Bangalore
83376,Male,34.0,Silver,Store,Jaipur
83377,Male,32.0,None,Store,Pune
83378,Male,52.0,None,Online,Hyderabad
83379,Male,59.0,None,Store,Pune
83380,Male,42.0,Silver,Online,Bangalore
83381,Male,30.0,Gold,Mobile,Pune
83382,Female,19.0,Gold,Mobile,Chandigarh
83383,Male,52.0,None,Mobile,Delhi
83384,Female,39.0,None,Mobile,Hyderabad
83385,Male,35.0,None,Store,Hyderabad
83386,Female,38.0,Bronze,Mobile,Hyderabad
83387,Female,28.0,Silver,Mobile,Delhi
83388,Male,66.0,None,Mobile,Delhi
83389,Female,60.0,Silver,Online,Delhi
83390,Male,66.0,Silver,Mobile,Mumbai
83391,Female,64.0,Gold,Mobile,Bangalore
83392,Female,59.0,Bronze,Online,Jaipur
83393,Female,21.0,Silver,Mobile,Jaipur
83394,Male,42.0,Gold,Store,Hyderabad
83395,Female,51.0,Silver,Mobile,Chandigarh
83396,Female,63.0,Bronze,Mobile,Hyderabad
83397,Male,22.0,Bronze,Online,Bangalore
83398,Male,58.0,Bronze,Mobile,Mumbai
83399,Female,50.0,Bronze,Mobile,Delhi
83400,Male,61.0,Bronze,Online,Bangalore
83401,Male,24.0,None,Store,Pune
83402,Male,45.0,Bronze,Mobile,Bangalore
83403,Male,61.0,Gold,Mobile,Mumbai
83404,Female,37.0,Bronze,Store,Hyderabad
83405,Male,27.0,Bronze,Store,Hyderabad
83406,Female,47.0,Gold,Mobile,Delhi
83407,Male,69.0,Bronze,Online,Mumbai
83408,Male,20.0,None,Online,Hyderabad
83409,Male,45.0,Bronze,Online,Hyderabad
83410,Female,48.0,None,Store,Bangalore
83411,Female,57.0,None,Online,Jaipur
83412,Female,56.0,Gold,Mobile,Hyderabad
83413,Female,48.0,None,Store,Pune
83414,Male,19.0,None,Online,Pune
83415,Female,48.0,Silver,Online,Chandigarh
83416,Male,35.0,Gold,Store,Delhi
83417,Female,27.0,Bronze,Mobile,Mumbai
83418,Male,49.0,Bronze,Store,Hyderabad
83419,Female,65.0,Gold,Mobile,Bangalore
83420,Male,25.0,Gold,Mobile,Chandigarh
83421,Male,38.0,Gold,Online,Hyderabad
83422,Female,38.0,Silver,Store,Hyderabad
83423,Female,60.0,None,Mobile,Chandigarh
83424,Male,63.0,Bronze,Online,Chandigarh
83425,Male,38.0,Bronze,Mobile,Hyderabad
83426,Female,48.0,Bronze,Store,Jaipur
83427,Male,44.0,None,Mobile,Pune
83428,Female,46.0,Gold,Mobile,Delhi
83429,Male,31.0,None,Mobile,Bangalore
83430,Female,26.0,Bronze,Mobile,Pune
83431,Female,28.0,Bronze,Mobile,Bangalore
83432,Female,24.0,Bronze,Store,Pune
83433,Male,22.0,None,Mobile,Hyderabad
83434,Female,25.0,Bronze,Store,Delhi
83435,Female,58.0,Bronze,Store,Hyderabad
83436,Female,20.0,Bronze,Online,Bangalore
83437,Female,50.0,Bronze,Online,Bangalore
83438,Female,36.0,Bronze,Online,Chandigarh
83439,Male,64.0,None,Mobile,Bangalore
83440,Male,65.0,Bronze,Mobile,Bangalore
83441,Male,49.0,Silver,Online,Chandigarh
83442,Female,58.0,Gold,Store,Delhi
83443,Male,26.0,Bronze,Online,Jaipur
83444,Female,28.0,Bronze,Online,Jaipur
83445,Male,52.0,Silver,Online,Chandigarh
83446,Male,29.0,Gold,Store,Bangalore
83447,Male,29.0,Bronze,Mobile,Mumbai
83448,Male,51.0,Silver,Mobile,Mumbai
83449,Female,67.0,Bronze,Online,Delhi
83450,Male,68.0,Silver,Mobile,Chandigarh
83451,Male,53.0,Gold,Store,Pune
83452,Female,51.0,None,Store,Hyderabad
83453,Male,47.0,Silver,Store,Mumbai
83454,Male,58.0,Gold,Mobile,Hyderabad
83455,Female,20.0,Gold,Mobile,Jaipur
83456,Male,51.0,None,Mobile,Bangalore
83457,Male,66.0,Bronze,Store,Bangalore
83458,Female,49.0,Bronze,Mobile,Delhi
83459,Female,32.0,Bronze,Online,Bangalore
83460,Male,25.0,None,Store,Delhi
83461,Male,68.0,Gold,Mobile,Bangalore
83462,Male,56.0,Silver,Store,Delhi
83463,Female,59.0,Silver,Online,Hyderabad
83464,Female,66.0,Silver,Mobile,Jaipur
83465,Male,26.0,Gold,Store,Mumbai
83466,Female,43.0,Bronze,Store,Pune
83467,Female,39.0,Bronze,Online,Delhi
83468,Male,68.0,Gold,Mobile,Jaipur
83469,Female,55.0,Bronze,Mobile,Hyderabad
83470,Female,47.0,Gold,Online,Pune
83471,Female,50.0,Silver,Store,Jaipur
83472,Female,31.0,Gold,Mobile,Pune
83473,Male,22.0,None,Store,Delhi
83474,Female,27.0,None,Mobile,Chandigarh
83475,Male,61.0,Gold,Mobile,Hyderabad
83476,Male,42.0,Gold,Online,Hyderabad
83477,Male,37.0,Silver,Store,Pune
83478,Male,69.0,None,Store,Jaipur
83479,Female,28.0,Bronze,Store,Chandigarh
83480,Male,68.0,Bronze,Mobile,Jaipur
83481,Male,68.0,Bronze,Online,Delhi
83482,Female,51.0,None,Mobile,Mumbai
83483,Female,33.0,None,Online,Pune
83484,Female,21.0,Bronze,Store,Chandigarh
83485,Male,53.0,None,Online,Bangalore
83486,Male,69.0,Gold,Online,Mumbai
83487,Female,45.0,None,Online,Mumbai
83488,Female,27.0,None,Online,Hyderabad
83489,Male,41.0,Silver,Store,Hyderabad
83490,Female,65.0,Gold,Mobile,Hyderabad
83491,Female,26.0,None,Store,Jaipur
83492,Male,23.0,Gold,Store,Pune
83493,Female,54.0,Gold,Online,Mumbai
83494,Female,27.0,Silver,Online,Hyderabad
83495,Female,48.0,None,Mobile,Hyderabad
83496,Female,53.0,Gold,Store,Bangalore
83497,Female,58.0,Bronze,Online,Chandigarh
83498,Female,69.0,None,Store,Hyderabad
83499,Male,51.0,Silver,Mobile,Mumbai
83500,Male,26.0,Silver,Mobile,Hyderabad
83501,Female,46.0,Bronze,Online,Bangalore
83502,Male,58.0,Gold,Online,Jaipur
83503,Female,55.0,Gold,Mobile,Jaipur
83504,Male,63.0,Silver,Store,Jaipur
83505,Female,18.0,None,Mobile,Delhi
83506,Male,67.0,Bronze,Mobile,Chandigarh
83507,Female,29.0,Gold,Mobile,Chandigarh
83508,Female,40.0,Silver,Mobile,Hyderabad
83509,Female,18.0,None,Mobile,Hyderabad
83510,Male,48.0,None,Mobile,Mumbai
83511,Male,55.0,None,Online,Delhi
83512,Male,42.0,Silver,Store,Hyderabad
83513,Female,55.0,Gold,Online,Mumbai
83514,Male,21.0,Gold,Online,Mumbai
83515,Male,60.0,Bronze,Online,Bangalore
83516,Female,43.0,Bronze,Store,Jaipur
83517,Female,49.0,Silver,Mobile,Bangalore
83518,Male,45.0,None,Mobile,Hyderabad
83519,Female,50.0,Gold,Online,Chandigarh
83520,Male,44.0,Bronze,Store,Pune
83521,Female,18.0,Bronze,Mobile,Hyderabad
83522,Female,25.0,Gold,Mobile,Delhi
83523,Male,38.0,Gold,Mobile,Pune
83524,Female,40.0,Gold,Mobile,Bangalore
83525,Female,49.0,None,Store,Pune
83526,Female,20.0,Gold,Store,Bangalore
83527,Female,61.0,Gold,Mobile,Delhi
83528,Female,23.0,Bronze,Mobile,Mumbai
83529,Female,23.0,Silver,Store,Bangalore
83530,Female,66.0,Bronze,Store,Jaipur
83531,Female,42.0,Silver,Store,Jaipur
83532,Female,58.0,Bronze,Mobile,Mumbai
83533,Female,31.0,Silver,Online,Mumbai
83534,Female,36.0,Bronze,Store,Pune
83535,Female,30.0,Gold,Online,Chandigarh
83536,Male,54.0,Gold,Store,Pune
83537,Female,58.0,Gold,Mobile,Hyderabad
83538,Female,47.0,Gold,Mobile,Delhi
83539,Female,45.0,Bronze,Mobile,Jaipur
83540,Male,59.0,None,Mobile,Hyderabad
83541,Male,53.0,Silver,Mobile,Jaipur
83542,Male,24.0,Gold,Online,Mumbai
83543,Male,36.0,Silver,Store,Chandigarh
83544,Female,66.0,Gold,Online,Pune
83545,Female,31.0,Gold,Online,Hyderabad
83546,Female,66.0,Bronze,Online,Jaipur
83547,Male,43.0,Gold,Store,Bangalore
83548,Female,37.0,Bronze,Mobile,Chandigarh
83549,Male,31.0,Gold,Online,Bangalore
83550,Male,56.0,Gold,Mobile,Mumbai
83551,Male,49.0,Gold,Store,Hyderabad
83552,Female,64.0,Gold,Mobile,Delhi
83553,Female,47.0,None,Store,Bangalore
83554,Female,45.0,None,Online,Delhi
83555,Female,61.0,Gold,Online,Delhi
83556,Male,62.0,Bronze,Store,Mumbai
83557,Female,35.0,Bronze,Store,Pune
83558,Female,47.0,Silver,Store,Bangalore
83559,Female,55.0,Bronze,Online,Chandigarh
83560,Male,23.0,Bronze,Store,Pune
83561,Male,23.0,Gold,Online,Jaipur
83562,Female,20.0,None,Online,Chandigarh
83563,Female,24.0,Gold,Store,Bangalore
83564,Male,61.0,Bronze,Mobile,Chandigarh
83565,Male,51.0,Silver,Online,Delhi
83566,Female,35.0,None,Online,Chandigarh
83567,Male,18.0,None,Online,Mumbai
83568,Male,44.0,Bronze,Mobile,Jaipur
83569,Male,32.0,Silver,Online,Chandigarh
83570,Male,60.0,Gold,Online,Jaipur
83571,Male,41.0,Bronze,Mobile,Mumbai
83572,Male,44.0,Silver,Online,Hyderabad
83573,Male,46.0,Silver,Online,Chandigarh
83574,Female,69.0,Silver,Mobile,Mumbai
83575,Male,37.0,Gold,Online,Pune
83576,Female,57.0,None,Online,Jaipur
83577,Female,47.0,Bronze,Online,Hyderabad
83578,Female,61.0,Gold,Store,Hyderabad
83579,Female,35.0,Silver,Store,Chandigarh
83580,Female,54.0,Gold,Store,Pune
83581,Female,36.0,None,Online,Jaipur
83582,Male,32.0,Bronze,Online,Jaipur
83583,Male,66.0,Bronze,Online,Jaipur
83584,Female,40.0,None,Mobile,Hyderabad
83585,Female,60.0,Bronze,Online,Mumbai
83586,Male,23.0,Gold,Store,Delhi
83587,Male,67.0,None,Mobile,Chandigarh
83588,Female,63.0,Silver,Online,Chandigarh
83589,Female,55.0,None,Store,Chandigarh
83590,Female,57.0,Gold,Store,Mumbai
83591,Male,61.0,Bronze,Mobile,Hyderabad
83592,Male,47.0,Gold,Mobile,Hyderabad
83593,Male,66.0,Bronze,Store,Mumbai
